date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,346.1,351.0,342.95,344.65,249403,TRIVENI
2024-05-27 00:00:00+05:30,344.7,347.0,340.0,342.75,172453,TRIVENI
2024-05-28 00:00:00+05:30,342.2,343.75,339.0,341.6,230282,TRIVENI
2024-05-29 00:00:00+05:30,341.6,344.0,336.0,338.5,220089,TRIVENI
2024-05-30 00:00:00+05:30,337.6,339.0,327.0,329.15,413341,TRIVENI
2024-05-31 00:00:00+05:30,330.8,331.95,323.8,328.2,280377,TRIVENI
2024-06-03 00:00:00+05:30,336.8,338.4,328.95,332.8,301947,TRIVENI
2024-06-04 00:00:00+05:30,335.8,335.8,267.5,305.35,912767,TRIVENI
2024-06-05 00:00:00+05:30,315.0,330.0,299.05,327.6,573869,TRIVENI
2024-06-06 00:00:00+05:30,330.5,331.95,315.05,315.95,1541592,TRIVENI
2024-06-07 00:00:00+05:30,313.55,338.5,313.55,334.25,1364747,TRIVENI
2024-06-10 00:00:00+05:30,334.75,343.5,329.15,339.35,720286,TRIVENI
2024-06-11 00:00:00+05:30,339.8,372.55,336.25,368.35,2890132,TRIVENI
2024-06-12 00:00:00+05:30,371.9,378.75,366.0,372.15,2020059,TRIVENI
2024-06-13 00:00:00+05:30,375.9,398.9,372.75,391.65,5601210,TRIVENI
2024-06-14 00:00:00+05:30,394.55,399.0,385.35,394.3,1951408,TRIVENI
2024-06-18 00:00:00+05:30,395.0,396.5,383.5,384.8,768392,TRIVENI
2024-06-19 00:00:00+05:30,388.55,427.0,375.25,414.15,8837244,TRIVENI
2024-06-20 00:00:00+05:30,417.7,424.2,410.65,417.25,2283568,TRIVENI
2024-06-21 00:00:00+05:30,420.0,420.0,401.3,403.1,1770933,TRIVENI
2024-06-24 00:00:00+05:30,400.05,409.0,395.15,400.35,804485,TRIVENI
2024-06-25 00:00:00+05:30,413.0,418.0,396.1,400.8,1918144,TRIVENI
2024-06-26 00:00:00+05:30,402.2,403.0,393.0,395.0,519803,TRIVENI
2024-06-27 00:00:00+05:30,393.05,410.8,391.0,396.5,893816,TRIVENI
2024-06-28 00:00:00+05:30,400.1,413.9,394.0,396.05,1275553,TRIVENI
2024-07-01 00:00:00+05:30,399.0,403.35,395.5,396.9,491373,TRIVENI
2024-07-02 00:00:00+05:30,397.0,402.0,388.0,391.9,655720,TRIVENI
2024-07-03 00:00:00+05:30,393.95,397.7,391.0,391.95,358799,TRIVENI
2024-07-04 00:00:00+05:30,393.95,401.5,391.0,393.75,459392,TRIVENI
2024-07-05 00:00:00+05:30,393.7,397.85,391.35,395.15,378612,TRIVENI
2024-07-08 00:00:00+05:30,399.0,410.8,395.1,402.2,937463,TRIVENI
2024-07-09 00:00:00+05:30,402.2,423.95,393.45,402.95,2606442,TRIVENI
2024-07-10 00:00:00+05:30,403.9,405.5,392.15,400.2,1040482,TRIVENI
2024-07-11 00:00:00+05:30,401.95,418.0,401.5,414.95,1762980,TRIVENI
2024-07-12 00:00:00+05:30,419.0,433.65,416.4,426.1,2253843,TRIVENI
2024-07-15 00:00:00+05:30,430.0,434.85,414.35,418.55,1863041,TRIVENI
2024-07-16 00:00:00+05:30,418.9,428.0,417.35,420.5,745115,TRIVENI
2024-07-18 00:00:00+05:30,423.85,424.35,405.0,407.8,846658,TRIVENI
2024-07-19 00:00:00+05:30,407.0,407.7,394.0,395.95,882815,TRIVENI
2024-07-22 00:00:00+05:30,378.0,403.6,378.0,397.85,542909,TRIVENI
2024-07-23 00:00:00+05:30,401.45,404.5,377.3,391.5,611006,TRIVENI
2024-07-24 00:00:00+05:30,392.0,415.5,392.0,413.6,736779,TRIVENI
