date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,46.1,46.55,45.7,46.0,2476480,DHANI
2024-05-27 00:00:00+05:30,46.05,46.95,45.5,45.85,2192004,DHANI
2024-05-28 00:00:00+05:30,46.0,47.45,45.1,47.25,4662539,DHANI
2024-05-29 00:00:00+05:30,47.25,47.25,45.7,45.9,1906212,DHANI
2024-05-30 00:00:00+05:30,45.2,47.15,44.7,45.3,2777906,DHANI
2024-05-31 00:00:00+05:30,45.4,46.3,44.95,45.6,2242396,DHANI
2024-06-03 00:00:00+05:30,47.5,47.9,45.6,46.25,4959786,DHANI
2024-06-04 00:00:00+05:30,46.15,46.15,37.0,39.6,7371531,DHANI
2024-06-05 00:00:00+05:30,41.4,42.3,39.25,40.75,5160210,DHANI
2024-06-06 00:00:00+05:30,41.0,42.8,41.0,42.1,2888487,DHANI
2024-06-07 00:00:00+05:30,42.2,43.55,41.75,43.05,2775008,DHANI
2024-06-10 00:00:00+05:30,43.45,46.78,42.54,45.78,5587817,DHANI
2024-06-11 00:00:00+05:30,45.9,45.95,44.98,45.12,1715152,DHANI
2024-06-12 00:00:00+05:30,45.25,46.9,45.05,46.59,2888691,DHANI
2024-06-13 00:00:00+05:30,46.9,48.6,46.6,47.52,4017018,DHANI
2024-06-14 00:00:00+05:30,47.6,50.89,47.02,50.02,8524442,DHANI
2024-06-18 00:00:00+05:30,50.2,50.9,49.2,49.65,3292853,DHANI
2024-06-19 00:00:00+05:30,49.65,49.94,47.76,48.12,2995072,DHANI
2024-06-20 00:00:00+05:30,48.25,51.9,47.72,49.9,9145679,DHANI
2024-06-21 00:00:00+05:30,50.1,51.0,48.92,50.08,4322189,DHANI
2024-06-24 00:00:00+05:30,50.15,51.0,47.9,48.63,3700676,DHANI
2024-06-25 00:00:00+05:30,48.74,53.6,48.73,51.63,20413761,DHANI
2024-06-26 00:00:00+05:30,52.29,52.5,50.41,51.64,7834957,DHANI
2024-06-27 00:00:00+05:30,51.75,52.99,49.6,49.83,7476549,DHANI
2024-06-28 00:00:00+05:30,50.0,50.51,48.49,49.98,4075268,DHANI
2024-07-01 00:00:00+05:30,50.0,53.19,49.8,52.52,6761131,DHANI
2024-07-02 00:00:00+05:30,53.05,59.8,52.71,58.02,28472125,DHANI
2024-07-03 00:00:00+05:30,58.95,59.39,57.21,57.67,13762583,DHANI
2024-07-04 00:00:00+05:30,57.9,59.0,55.55,55.93,7926083,DHANI
2024-07-05 00:00:00+05:30,56.1,57.65,55.74,56.21,4405676,DHANI
2024-07-08 00:00:00+05:30,56.7,57.15,54.8,54.96,4208146,DHANI
2024-07-09 00:00:00+05:30,55.0,57.3,54.6,55.23,6117709,DHANI
2024-07-10 00:00:00+05:30,55.5,56.4,52.16,53.38,5382219,DHANI
2024-07-11 00:00:00+05:30,53.5,54.89,52.95,53.54,2684445,DHANI
2024-07-12 00:00:00+05:30,53.8,57.4,52.6,56.55,8595935,DHANI
2024-07-15 00:00:00+05:30,56.9,61.39,55.25,58.26,14266494,DHANI
2024-07-16 00:00:00+05:30,58.7,62.26,58.06,60.83,17354365,DHANI
2024-07-18 00:00:00+05:30,60.1,60.1,57.1,57.37,5493274,DHANI
2024-07-19 00:00:00+05:30,57.35,57.52,53.86,54.36,4283429,DHANI
2024-07-22 00:00:00+05:30,53.5,55.29,53.2,54.08,2922945,DHANI
2024-07-23 00:00:00+05:30,54.25,59.0,52.01,57.73,8975513,DHANI
2024-07-24 00:00:00+05:30,57.1,60.95,57.1,58.6,6622192,DHANI
2024-07-25 00:00:00+05:30,57.99,59.99,56.7,57.2,4154302,DHANI
2024-07-26 00:00:00+05:30,57.5,60.73,57.44,57.96,6174101,DHANI
2024-07-29 00:00:00+05:30,58.5,59.9,56.31,57.1,6811543,DHANI
2024-07-30 00:00:00+05:30,57.5,57.95,56.0,56.16,4310730,DHANI
2024-07-31 00:00:00+05:30,56.5,57.62,55.0,55.34,3420369,DHANI
2024-08-01 00:00:00+05:30,55.63,57.73,54.81,55.05,5685526,DHANI
2024-08-02 00:00:00+05:30,54.51,55.65,52.65,53.18,4006218,DHANI
2024-08-05 00:00:00+05:30,51.5,52.33,49.2,49.56,7234186,DHANI
2024-08-06 00:00:00+05:30,50.5,53.63,50.1,50.32,7544665,DHANI
2024-08-07 00:00:00+05:30,52.11,53.75,50.88,53.02,4331262,DHANI
2024-08-08 00:00:00+05:30,53.55,53.55,51.63,51.97,2320904,DHANI
2024-08-09 00:00:00+05:30,52.5,52.78,51.7,52.3,1810341,DHANI
2024-08-12 00:00:00+05:30,52.21,53.19,51.15,52.54,2372600,DHANI
2024-08-13 00:00:00+05:30,53.0,53.3,50.45,51.29,2284960,DHANI
2024-08-14 00:00:00+05:30,51.0,51.14,49.64,50.33,1753799,DHANI
2024-08-16 00:00:00+05:30,51.4,51.4,50.1,50.4,1569238,DHANI
2024-08-19 00:00:00+05:30,50.9,52.99,50.7,52.6,2984435,DHANI
2024-08-20 00:00:00+05:30,52.8,56.52,52.01,55.21,7675317,DHANI
2024-08-21 00:00:00+05:30,55.15,57.5,54.77,56.92,5188679,DHANI
2024-08-22 00:00:00+05:30,57.5,58.38,56.27,56.84,4485385,DHANI
2024-08-23 00:00:00+05:30,57.05,58.07,56.01,56.62,3650380,DHANI
2024-08-26 00:00:00+05:30,56.69,60.8,54.85,60.32,17996169,DHANI
2024-08-27 00:00:00+05:30,60.98,63.0,59.6,62.44,12397385,DHANI
2024-08-28 00:00:00+05:30,62.0,62.87,58.51,59.41,7293855,DHANI
2024-08-29 00:00:00+05:30,59.1,59.87,57.0,57.88,3990123,DHANI
2024-08-30 00:00:00+05:30,58.14,59.17,57.0,57.41,3260620,DHANI
2024-09-02 00:00:00+05:30,57.85,57.9,55.3,56.0,2810471,DHANI
2024-09-03 00:00:00+05:30,56.2,56.86,55.51,55.68,1641686,DHANI
2024-09-04 00:00:00+05:30,54.9,56.9,54.62,55.95,2631673,DHANI
2024-09-05 00:00:00+05:30,55.95,57.12,55.35,55.61,2598180,DHANI
2024-09-06 00:00:00+05:30,56.0,56.24,53.5,53.9,3757371,DHANI
2024-09-09 00:00:00+05:30,53.85,54.4,52.5,53.2,2696728,DHANI
2024-09-10 00:00:00+05:30,53.2,54.24,52.79,53.07,2146861,DHANI
2024-09-11 00:00:00+05:30,53.4,53.55,51.0,51.44,2266183,DHANI
2024-09-12 00:00:00+05:30,52.0,52.75,51.42,52.18,2282188,DHANI
2024-09-13 00:00:00+05:30,52.4,54.23,52.16,52.89,3216877,DHANI
2024-09-16 00:00:00+05:30,53.15,53.5,51.62,51.81,2207010,DHANI
2024-09-17 00:00:00+05:30,52.04,52.22,49.95,51.26,3116119,DHANI
2024-09-18 00:00:00+05:30,51.26,51.51,50.0,50.15,2331125,DHANI
2024-09-19 00:00:00+05:30,50.51,51.39,48.41,49.39,2947593,DHANI
2024-09-20 00:00:00+05:30,49.75,51.25,49.27,50.99,2645132,DHANI
2024-09-23 00:00:00+05:30,51.4,53.79,51.01,53.03,5701594,DHANI
2024-09-24 00:00:00+05:30,53.39,53.4,52.05,52.41,1600667,DHANI
2024-09-25 00:00:00+05:30,52.35,52.97,51.62,51.81,1681913,DHANI
2024-09-26 00:00:00+05:30,51.9,52.56,51.44,51.68,1685300,DHANI
2024-09-27 00:00:00+05:30,51.61,52.08,51.2,51.53,1883833,DHANI
2024-09-30 00:00:00+05:30,51.75,53.71,51.53,52.26,4352535,DHANI
