date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,1301.85,1308.0,1280.0,1281.55,393392,SIGNATURE
2024-05-27 00:00:00+05:30,1281.6,1295.1,1265.0,1287.9,1489936,SIGNATURE
2024-05-28 00:00:00+05:30,1287.9,1293.55,1271.05,1281.5,472611,SIGNATURE
2024-05-29 00:00:00+05:30,1272.3,1298.8,1267.2,1287.45,545039,SIGNATURE
2024-05-30 00:00:00+05:30,1287.45,1290.95,1245.8,1259.05,489925,SIGNATURE
2024-05-31 00:00:00+05:30,1271.25,1284.0,1251.35,1269.9,480876,SIGNATURE
2024-06-03 00:00:00+05:30,1294.25,1334.0,1275.0,1330.0,1293541,SIGNATURE
2024-06-04 00:00:00+05:30,1339.25,1339.25,1066.2,1111.5,747917,SIGNATURE
2024-06-05 00:00:00+05:30,1150.8,1169.55,1040.0,1116.9,566472,SIGNATURE
2024-06-06 00:00:00+05:30,1120.0,1258.0,1120.0,1232.1,919602,SIGNATURE
2024-06-07 00:00:00+05:30,1229.55,1300.0,1209.25,1282.75,575774,SIGNATURE
2024-06-10 00:00:00+05:30,1280.65,1303.75,1255.0,1288.4,565963,SIGNATURE
2024-06-11 00:00:00+05:30,1277.1,1302.8,1270.05,1289.65,448926,SIGNATURE
2024-06-12 00:00:00+05:30,1286.0,1303.0,1285.0,1293.75,529723,SIGNATURE
2024-06-13 00:00:00+05:30,1299.95,1330.0,1286.15,1321.9,570708,SIGNATURE
2024-06-14 00:00:00+05:30,1338.0,1374.0,1299.2,1354.05,1354355,SIGNATURE
2024-06-18 00:00:00+05:30,1375.1,1439.0,1369.05,1398.85,849316,SIGNATURE
2024-06-19 00:00:00+05:30,1414.25,1414.25,1340.0,1398.9,827050,SIGNATURE
2024-06-20 00:00:00+05:30,1413.05,1424.25,1383.15,1397.1,686872,SIGNATURE
2024-06-21 00:00:00+05:30,1401.0,1428.3,1331.5,1399.35,921922,SIGNATURE
2024-06-24 00:00:00+05:30,1405.0,1417.1,1371.25,1409.65,562650,SIGNATURE
2024-06-25 00:00:00+05:30,1411.0,1488.8,1406.0,1413.1,769718,SIGNATURE
2024-06-26 00:00:00+05:30,1411.0,1417.85,1371.0,1402.15,570345,SIGNATURE
2024-06-27 00:00:00+05:30,1401.4,1417.4,1382.0,1397.85,549839,SIGNATURE
2024-06-28 00:00:00+05:30,1397.85,1412.4,1363.3,1386.7,693657,SIGNATURE
2024-07-01 00:00:00+05:30,1440.0,1478.05,1402.3,1421.05,906484,SIGNATURE
2024-07-02 00:00:00+05:30,1430.0,1454.0,1412.45,1419.3,612714,SIGNATURE
2024-07-03 00:00:00+05:30,1426.0,1484.0,1426.0,1477.05,668497,SIGNATURE
2024-07-04 00:00:00+05:30,1492.8,1498.0,1472.0,1485.5,536455,SIGNATURE
2024-07-05 00:00:00+05:30,1486.0,1508.0,1457.0,1499.3,604681,SIGNATURE
2024-07-08 00:00:00+05:30,1549.0,1559.8,1515.0,1547.5,1143703,SIGNATURE
2024-07-09 00:00:00+05:30,1559.9,1564.0,1531.05,1547.1,566752,SIGNATURE
2024-07-10 00:00:00+05:30,1560.0,1564.0,1500.0,1513.3,570497,SIGNATURE
2024-07-11 00:00:00+05:30,1532.0,1544.0,1505.0,1512.0,478533,SIGNATURE
2024-07-12 00:00:00+05:30,1519.3,1519.3,1500.0,1512.8,473505,SIGNATURE
2024-07-15 00:00:00+05:30,1534.0,1536.0,1500.0,1503.35,520083,SIGNATURE
2024-07-16 00:00:00+05:30,1507.0,1516.0,1438.05,1459.9,582548,SIGNATURE
2024-07-18 00:00:00+05:30,1460.75,1498.0,1457.55,1479.15,793603,SIGNATURE
2024-07-19 00:00:00+05:30,1482.0,1491.7,1456.0,1472.1,534544,SIGNATURE
2024-07-22 00:00:00+05:30,1461.0,1498.0,1437.2,1491.65,624901,SIGNATURE
2024-07-23 00:00:00+05:30,1486.0,1517.0,1456.1,1465.65,630131,SIGNATURE
2024-07-24 00:00:00+05:30,1470.1,1500.0,1466.8,1483.65,488563,SIGNATURE
