date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,183.7,191.0,181.7,182.85,1073819,KCP
2024-05-27 00:00:00+05:30,182.85,183.95,179.7,181.95,314356,KCP
2024-05-28 00:00:00+05:30,181.95,183.0,171.4,173.7,419324,KCP
2024-05-29 00:00:00+05:30,175.0,178.45,172.5,177.5,237576,KCP
2024-05-30 00:00:00+05:30,177.35,177.35,171.8,174.3,201248,KCP
2024-05-31 00:00:00+05:30,173.1,176.3,170.1,175.05,253979,KCP
2024-06-03 00:00:00+05:30,186.0,187.35,178.1,182.75,790291,KCP
2024-06-04 00:00:00+05:30,185.25,185.25,152.85,170.35,855288,KCP
2024-06-05 00:00:00+05:30,175.0,204.0,167.5,201.25,3423037,KCP
2024-06-06 00:00:00+05:30,218.0,239.0,215.05,219.6,7487030,KCP
2024-06-07 00:00:00+05:30,222.7,252.8,222.05,249.1,10010242,KCP
2024-06-10 00:00:00+05:30,257.95,273.94,249.0,251.2,7117362,KCP
2024-06-11 00:00:00+05:30,252.4,252.4,226.61,232.9,3539953,KCP
2024-06-12 00:00:00+05:30,234.51,244.6,231.21,234.92,1659897,KCP
2024-06-13 00:00:00+05:30,237.9,241.0,231.53,233.81,1104981,KCP
2024-06-14 00:00:00+05:30,233.5,234.99,225.25,229.02,1045116,KCP
2024-06-18 00:00:00+05:30,231.95,232.5,213.8,223.62,1608777,KCP
2024-06-19 00:00:00+05:30,224.75,241.0,219.0,237.81,1744099,KCP
2024-06-20 00:00:00+05:30,239.18,244.8,232.5,240.51,1392224,KCP
2024-06-21 00:00:00+05:30,242.85,250.5,238.1,245.38,1776845,KCP
2024-06-24 00:00:00+05:30,245.29,247.56,238.6,239.59,776258,KCP
2024-06-25 00:00:00+05:30,240.0,247.9,236.1,237.61,1292642,KCP
2024-06-26 00:00:00+05:30,240.0,248.5,237.31,243.52,1397522,KCP
2024-06-27 00:00:00+05:30,245.0,257.19,237.1,241.4,2393839,KCP
2024-06-28 00:00:00+05:30,244.8,246.9,241.44,244.22,734455,KCP
2024-07-01 00:00:00+05:30,244.9,253.5,240.2,251.14,1098271,KCP
2024-07-02 00:00:00+05:30,252.7,259.4,247.6,252.12,1454933,KCP
