date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,650.0,655.5,641.2,647.3,63131,ELGIEQUIP
2024-05-27 00:00:00+05:30,647.35,665.5,637.0,652.4,338960,ELGIEQUIP
2024-05-28 00:00:00+05:30,636.05,638.0,609.1,614.95,474454,ELGIEQUIP
2024-05-29 00:00:00+05:30,614.95,620.4,606.6,615.7,82159,ELGIEQUIP
2024-05-30 00:00:00+05:30,615.7,615.7,588.1,593.05,107165,ELGIEQUIP
2024-05-31 00:00:00+05:30,593.05,620.0,593.05,610.7,364980,ELGIEQUIP
2024-06-03 00:00:00+05:30,632.0,632.0,599.3,601.85,123351,ELGIEQUIP
2024-06-04 00:00:00+05:30,603.25,603.25,540.15,564.6,248880,ELGIEQUIP
2024-06-05 00:00:00+05:30,574.95,601.2,557.1,589.65,139987,ELGIEQUIP
2024-06-06 00:00:00+05:30,590.0,619.0,590.0,609.9,1654805,ELGIEQUIP
2024-06-07 00:00:00+05:30,609.9,612.0,596.0,599.6,417367,ELGIEQUIP
2024-06-10 00:00:00+05:30,604.0,612.9,599.3,609.05,144079,ELGIEQUIP
2024-06-11 00:00:00+05:30,611.1,615.25,607.35,609.75,228511,ELGIEQUIP
2024-06-12 00:00:00+05:30,612.6,617.8,602.9,604.25,242463,ELGIEQUIP
2024-06-13 00:00:00+05:30,605.0,663.0,605.0,657.85,1694119,ELGIEQUIP
2024-06-14 00:00:00+05:30,657.85,694.9,650.0,687.7,1627027,ELGIEQUIP
2024-06-18 00:00:00+05:30,699.0,699.0,677.3,696.5,711980,ELGIEQUIP
2024-06-19 00:00:00+05:30,698.45,705.0,685.0,701.05,366823,ELGIEQUIP
2024-06-20 00:00:00+05:30,701.05,750.0,697.6,743.85,1807481,ELGIEQUIP
2024-06-21 00:00:00+05:30,740.0,748.0,730.5,736.3,272210,ELGIEQUIP
2024-06-24 00:00:00+05:30,737.5,798.95,735.8,769.2,1689708,ELGIEQUIP
2024-06-25 00:00:00+05:30,764.4,767.8,737.9,743.3,207269,ELGIEQUIP
2024-06-26 00:00:00+05:30,745.0,749.15,722.0,724.95,200276,ELGIEQUIP
2024-06-27 00:00:00+05:30,725.85,732.0,707.0,716.15,135532,ELGIEQUIP
2024-06-28 00:00:00+05:30,716.85,738.0,712.0,718.45,161459,ELGIEQUIP
2024-07-01 00:00:00+05:30,718.45,743.2,718.45,732.2,199404,ELGIEQUIP
2024-07-02 00:00:00+05:30,738.6,738.6,716.2,719.1,79752,ELGIEQUIP
2024-07-03 00:00:00+05:30,723.0,747.0,722.55,737.1,193994,ELGIEQUIP
2024-07-04 00:00:00+05:30,743.15,747.0,728.05,735.2,106270,ELGIEQUIP
2024-07-05 00:00:00+05:30,734.0,740.0,725.05,737.85,83112,ELGIEQUIP
2024-07-08 00:00:00+05:30,737.85,744.25,721.55,741.4,120011,ELGIEQUIP
2024-07-09 00:00:00+05:30,748.0,762.2,720.65,724.45,238088,ELGIEQUIP
2024-07-10 00:00:00+05:30,726.6,728.35,702.05,714.3,108782,ELGIEQUIP
2024-07-11 00:00:00+05:30,717.2,728.85,684.5,708.0,650253,ELGIEQUIP
2024-07-12 00:00:00+05:30,718.95,747.2,700.0,704.45,705078,ELGIEQUIP
2024-07-15 00:00:00+05:30,722.0,722.0,692.5,696.75,162135,ELGIEQUIP
2024-07-16 00:00:00+05:30,701.35,714.0,695.15,701.85,190784,ELGIEQUIP
