date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,168.25,174.0,164.0,166.7,1548983,ELECTCAST
2024-05-27 00:00:00+05:30,167.85,171.75,167.05,169.45,1575233,ELECTCAST
2024-05-28 00:00:00+05:30,169.9,173.15,166.45,170.9,1541398,ELECTCAST
2024-05-29 00:00:00+05:30,169.7,171.35,166.8,167.5,1167631,ELECTCAST
2024-05-30 00:00:00+05:30,167.35,168.8,155.05,157.2,1763315,ELECTCAST
2024-05-31 00:00:00+05:30,157.8,163.0,157.1,160.9,1347798,ELECTCAST
2024-06-03 00:00:00+05:30,174.4,174.4,161.15,165.85,3229948,ELECTCAST
2024-06-04 00:00:00+05:30,164.0,164.9,135.0,144.1,4086902,ELECTCAST
2024-06-05 00:00:00+05:30,148.95,157.5,139.0,156.6,1681690,ELECTCAST
2024-06-06 00:00:00+05:30,160.0,161.95,155.85,159.1,1229687,ELECTCAST
2024-06-07 00:00:00+05:30,160.7,165.0,158.5,164.25,1239156,ELECTCAST
2024-06-10 00:00:00+05:30,165.9,168.0,159.12,166.6,1235675,ELECTCAST
2024-06-11 00:00:00+05:30,168.0,171.41,166.15,167.6,1078223,ELECTCAST
2024-06-12 00:00:00+05:30,168.9,170.85,165.57,167.03,973869,ELECTCAST
2024-06-13 00:00:00+05:30,168.1,170.0,166.7,169.59,792139,ELECTCAST
2024-06-14 00:00:00+05:30,172.49,177.68,171.76,172.11,2340906,ELECTCAST
2024-06-18 00:00:00+05:30,173.5,175.75,169.75,170.21,1183084,ELECTCAST
2024-06-19 00:00:00+05:30,171.25,171.39,165.0,165.59,1080893,ELECTCAST
2024-06-20 00:00:00+05:30,165.95,178.9,165.01,177.58,3790616,ELECTCAST
2024-06-21 00:00:00+05:30,179.0,182.0,174.95,178.24,3032947,ELECTCAST
2024-06-24 00:00:00+05:30,178.0,184.0,176.51,180.04,1660822,ELECTCAST
2024-06-25 00:00:00+05:30,181.25,183.8,177.1,177.81,877582,ELECTCAST
2024-06-26 00:00:00+05:30,178.55,182.6,175.61,176.85,1089848,ELECTCAST
2024-06-27 00:00:00+05:30,176.5,181.0,172.86,173.94,1001367,ELECTCAST
2024-06-28 00:00:00+05:30,174.42,177.68,171.36,173.44,653618,ELECTCAST
2024-07-01 00:00:00+05:30,171.25,191.28,171.25,188.52,4522085,ELECTCAST
2024-07-02 00:00:00+05:30,192.0,195.0,184.6,188.94,3472810,ELECTCAST
2024-07-03 00:00:00+05:30,190.0,190.34,184.2,185.75,1684465,ELECTCAST
2024-07-04 00:00:00+05:30,186.8,189.0,183.05,184.3,920047,ELECTCAST
2024-07-05 00:00:00+05:30,185.3,190.05,183.5,189.05,1641255,ELECTCAST
2024-07-08 00:00:00+05:30,189.7,189.9,182.15,184.24,1243624,ELECTCAST
2024-07-09 00:00:00+05:30,184.95,198.7,184.11,193.22,5127810,ELECTCAST
2024-07-10 00:00:00+05:30,194.9,195.9,182.21,185.99,2508980,ELECTCAST
2024-07-11 00:00:00+05:30,187.0,194.0,185.25,186.41,2003804,ELECTCAST
2024-07-12 00:00:00+05:30,188.97,195.0,187.08,194.4,7489106,ELECTCAST
2024-07-15 00:00:00+05:30,197.98,204.0,195.0,202.48,7969485,ELECTCAST
2024-07-16 00:00:00+05:30,203.84,205.0,192.1,194.06,4173915,ELECTCAST
2024-07-18 00:00:00+05:30,194.0,194.0,186.0,188.49,2746321,ELECTCAST
2024-07-19 00:00:00+05:30,188.24,203.0,181.42,200.82,6401025,ELECTCAST
2024-07-22 00:00:00+05:30,201.99,204.9,193.7,194.29,3123260,ELECTCAST
2024-07-23 00:00:00+05:30,195.39,200.51,184.0,194.81,3905926,ELECTCAST
2024-07-24 00:00:00+05:30,197.8,212.8,196.0,209.76,11987162,ELECTCAST
2024-07-25 00:00:00+05:30,209.0,217.8,206.01,211.03,6230338,ELECTCAST
2024-07-26 00:00:00+05:30,212.7,217.0,210.0,210.55,2487849,ELECTCAST
2024-07-29 00:00:00+05:30,212.99,214.5,206.76,210.07,2466501,ELECTCAST
2024-07-30 00:00:00+05:30,210.95,221.4,208.26,216.8,5942733,ELECTCAST
2024-07-31 00:00:00+05:30,217.9,224.4,212.86,216.51,6857489,ELECTCAST
2024-08-01 00:00:00+05:30,219.8,223.95,210.46,213.27,5099384,ELECTCAST
2024-08-02 00:00:00+05:30,208.0,221.2,203.01,215.03,3602682,ELECTCAST
