date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,167.0,168.35,164.4,165.2,3651644,SAMMAANCAP
2024-05-27 00:00:00+05:30,171.4,171.9,167.75,168.65,9876804,SAMMAANCAP
2024-05-28 00:00:00+05:30,169.1,169.5,164.0,164.75,4139645,SAMMAANCAP
2024-05-29 00:00:00+05:30,163.9,165.65,163.0,163.95,2766904,SAMMAANCAP
2024-05-30 00:00:00+05:30,163.55,163.6,155.7,157.0,6765313,SAMMAANCAP
2024-05-31 00:00:00+05:30,157.9,159.5,157.05,157.5,3615777,SAMMAANCAP
2024-06-03 00:00:00+05:30,163.8,164.3,158.55,160.15,5934354,SAMMAANCAP
2024-06-04 00:00:00+05:30,159.75,159.85,131.65,145.4,11419270,SAMMAANCAP
2024-06-05 00:00:00+05:30,148.4,152.95,142.75,152.7,6428449,SAMMAANCAP
2024-06-06 00:00:00+05:30,153.5,158.9,153.5,158.35,4543699,SAMMAANCAP
2024-06-07 00:00:00+05:30,158.8,160.5,156.75,159.85,4141363,SAMMAANCAP
2024-06-10 00:00:00+05:30,160.65,163.3,160.5,161.37,3839209,SAMMAANCAP
2024-06-11 00:00:00+05:30,162.19,165.4,161.17,164.15,5184964,SAMMAANCAP
2024-06-12 00:00:00+05:30,164.5,172.55,163.9,170.59,9123172,SAMMAANCAP
2024-06-13 00:00:00+05:30,172.5,175.8,170.92,171.9,8997752,SAMMAANCAP
2024-06-14 00:00:00+05:30,172.8,174.64,170.4,172.36,4551039,SAMMAANCAP
2024-06-18 00:00:00+05:30,173.8,179.71,171.77,174.77,14245280,SAMMAANCAP
2024-06-19 00:00:00+05:30,175.6,175.6,170.82,173.72,6143154,SAMMAANCAP
2024-06-20 00:00:00+05:30,174.0,183.3,173.16,178.61,18245751,SAMMAANCAP
2024-06-21 00:00:00+05:30,179.5,181.32,176.74,177.55,10897130,SAMMAANCAP
2024-06-24 00:00:00+05:30,176.2,177.53,173.77,174.68,5031977,SAMMAANCAP
2024-06-25 00:00:00+05:30,175.6,175.72,172.32,173.61,5769065,SAMMAANCAP
2024-06-26 00:00:00+05:30,173.9,178.2,169.9,170.29,6876691,SAMMAANCAP
2024-06-27 00:00:00+05:30,170.7,172.0,165.45,166.36,5922253,SAMMAANCAP
2024-06-28 00:00:00+05:30,167.2,169.98,165.75,166.52,6564736,SAMMAANCAP
2024-07-01 00:00:00+05:30,167.5,171.5,166.13,169.42,5641425,SAMMAANCAP
2024-07-02 00:00:00+05:30,170.1,170.9,166.8,167.58,4863232,SAMMAANCAP
2024-07-03 00:00:00+05:30,168.75,172.3,167.36,169.71,6145478,SAMMAANCAP
2024-07-04 00:00:00+05:30,170.5,174.8,170.05,171.14,6415202,SAMMAANCAP
2024-07-05 00:00:00+05:30,170.0,176.5,169.51,170.72,9139750,SAMMAANCAP
2024-07-08 00:00:00+05:30,171.65,171.85,167.5,167.88,4698446,SAMMAANCAP
2024-07-09 00:00:00+05:30,168.85,175.18,168.61,170.99,10175591,SAMMAANCAP
2024-07-10 00:00:00+05:30,171.85,172.14,165.1,167.47,6393238,SAMMAANCAP
2024-07-11 00:00:00+05:30,168.5,171.9,168.43,168.91,4239165,SAMMAANCAP
2024-07-12 00:00:00+05:30,169.85,170.25,167.47,168.0,4085271,SAMMAANCAP
2024-07-15 00:00:00+05:30,169.5,169.5,166.4,166.94,4368249,SAMMAANCAP
2024-07-16 00:00:00+05:30,166.94,172.36,166.61,167.93,15456183,SAMMAANCAP
2024-07-18 00:00:00+05:30,168.54,174.25,168.5,169.33,15340092,SAMMAANCAP
2024-07-19 00:00:00+05:30,170.0,170.88,164.67,165.31,9456787,SAMMAANCAP
2024-07-22 00:00:00+05:30,165.05,169.34,163.55,167.29,3637478,SAMMAANCAP
2024-07-23 00:00:00+05:30,168.0,169.16,160.7,164.32,5374128,SAMMAANCAP
2024-07-24 00:00:00+05:30,164.32,169.63,163.87,166.11,4726642,SAMMAANCAP
2024-07-25 00:00:00+05:30,165.0,168.74,164.01,164.4,4986459,SAMMAANCAP
2024-07-26 00:00:00+05:30,165.6,167.99,165.01,166.84,2393031,SAMMAANCAP
2024-07-29 00:00:00+05:30,167.7,171.4,167.7,169.17,4699289,SAMMAANCAP
2024-07-30 00:00:00+05:30,169.45,177.25,168.81,176.36,11554301,SAMMAANCAP
2024-07-31 00:00:00+05:30,177.25,178.75,173.64,174.27,5361702,SAMMAANCAP
2024-08-01 00:00:00+05:30,175.25,175.25,169.9,170.23,3228875,SAMMAANCAP
2024-08-02 00:00:00+05:30,168.25,168.88,164.6,166.35,4253405,SAMMAANCAP
2024-08-05 00:00:00+05:30,162.01,163.85,156.98,158.11,5932555,SAMMAANCAP
