date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,2196.7,2220.0,2178.0,2195.65,237794,ENDURANCE
2024-05-27 00:00:00+05:30,2220.0,2220.0,2171.55,2192.5,209969,ENDURANCE
2024-05-28 00:00:00+05:30,2200.0,2218.65,2161.5,2169.75,57820,ENDURANCE
2024-05-29 00:00:00+05:30,2169.0,2212.95,2150.3,2189.55,182435,ENDURANCE
2024-05-30 00:00:00+05:30,2189.55,2218.65,2180.0,2191.65,99933,ENDURANCE
2024-05-31 00:00:00+05:30,2200.0,2245.0,2174.95,2218.8,78725,ENDURANCE
2024-06-03 00:00:00+05:30,2294.65,2310.0,2217.85,2238.25,369457,ENDURANCE
2024-06-04 00:00:00+05:30,2234.0,2234.0,2066.95,2202.65,148948,ENDURANCE
2024-06-05 00:00:00+05:30,2244.0,2476.7,2190.0,2364.9,331970,ENDURANCE
2024-06-06 00:00:00+05:30,2382.5,2499.0,2347.05,2419.2,455501,ENDURANCE
2024-06-07 00:00:00+05:30,2419.2,2464.65,2410.1,2420.45,311950,ENDURANCE
2024-06-10 00:00:00+05:30,2439.9,2486.35,2415.5,2447.65,314609,ENDURANCE
2024-06-11 00:00:00+05:30,2445.5,2520.0,2440.0,2472.55,167376,ENDURANCE
2024-06-12 00:00:00+05:30,2479.95,2513.0,2440.15,2502.1,153940,ENDURANCE
2024-06-13 00:00:00+05:30,2520.3,2585.0,2500.05,2551.1,89463,ENDURANCE
2024-06-14 00:00:00+05:30,2578.4,3061.3,2555.0,2694.1,987066,ENDURANCE
2024-06-18 00:00:00+05:30,2696.05,2762.6,2696.05,2729.6,217751,ENDURANCE
2024-06-19 00:00:00+05:30,2738.6,2752.4,2575.0,2593.6,172872,ENDURANCE
2024-06-20 00:00:00+05:30,2612.1,2766.4,2605.55,2698.5,358467,ENDURANCE
2024-06-21 00:00:00+05:30,2760.0,2770.95,2641.85,2664.3,183556,ENDURANCE
2024-06-24 00:00:00+05:30,2654.25,2718.0,2625.95,2667.3,68798,ENDURANCE
2024-06-25 00:00:00+05:30,2681.3,2759.1,2654.55,2664.9,138085,ENDURANCE
2024-06-26 00:00:00+05:30,2689.25,2720.0,2610.05,2641.6,94443,ENDURANCE
2024-06-27 00:00:00+05:30,2666.55,2738.0,2621.55,2647.5,181959,ENDURANCE
2024-06-28 00:00:00+05:30,2651.05,2725.0,2651.05,2678.15,95189,ENDURANCE
2024-07-01 00:00:00+05:30,2691.2,2725.0,2678.0,2705.1,58131,ENDURANCE
2024-07-02 00:00:00+05:30,2730.0,2735.95,2692.0,2722.1,66794,ENDURANCE
2024-07-03 00:00:00+05:30,2744.9,2791.45,2722.15,2750.65,106363,ENDURANCE
2024-07-04 00:00:00+05:30,2775.0,2790.0,2742.0,2749.1,92557,ENDURANCE
2024-07-05 00:00:00+05:30,2755.0,2818.3,2710.35,2727.3,136732,ENDURANCE
2024-07-08 00:00:00+05:30,2761.75,2812.45,2652.55,2681.75,189079,ENDURANCE
2024-07-09 00:00:00+05:30,2681.75,2720.65,2663.2,2681.8,56007,ENDURANCE
2024-07-10 00:00:00+05:30,2694.0,2719.95,2640.6,2654.95,118367,ENDURANCE
2024-07-11 00:00:00+05:30,2688.0,2688.0,2600.0,2613.55,76062,ENDURANCE
2024-07-12 00:00:00+05:30,2613.55,2627.95,2597.25,2606.45,84728,ENDURANCE
2024-07-15 00:00:00+05:30,2614.95,2639.75,2584.55,2589.45,52394,ENDURANCE
2024-07-16 00:00:00+05:30,2609.35,2626.8,2564.9,2577.35,79536,ENDURANCE
2024-07-18 00:00:00+05:30,2589.9,2758.0,2545.0,2668.3,439076,ENDURANCE
2024-07-19 00:00:00+05:30,2671.95,2693.25,2585.05,2602.7,104013,ENDURANCE
2024-07-22 00:00:00+05:30,2552.45,2653.0,2540.05,2570.6,50649,ENDURANCE
2024-07-23 00:00:00+05:30,2591.25,2593.25,2500.0,2542.4,80296,ENDURANCE
2024-07-24 00:00:00+05:30,2543.45,2614.8,2532.6,2550.55,40687,ENDURANCE
2024-07-25 00:00:00+05:30,2548.25,2591.85,2537.9,2561.4,49221,ENDURANCE
2024-07-26 00:00:00+05:30,2575.0,2610.0,2521.25,2541.7,66801,ENDURANCE
2024-07-29 00:00:00+05:30,2571.25,2596.3,2555.0,2563.1,35054,ENDURANCE
2024-07-30 00:00:00+05:30,2578.0,2628.85,2550.0,2597.0,134007,ENDURANCE
2024-07-31 00:00:00+05:30,2598.0,2651.0,2592.15,2600.9,338684,ENDURANCE
2024-08-01 00:00:00+05:30,2623.25,2628.1,2530.25,2569.2,133521,ENDURANCE
2024-08-02 00:00:00+05:30,2548.05,2566.0,2510.1,2540.85,67827,ENDURANCE
2024-08-05 00:00:00+05:30,2517.15,2517.15,2416.55,2433.95,131840,ENDURANCE
2024-08-06 00:00:00+05:30,2457.2,2522.0,2442.4,2480.25,49122,ENDURANCE
2024-08-07 00:00:00+05:30,2487.0,2553.6,2472.2,2535.7,99383,ENDURANCE
2024-08-08 00:00:00+05:30,2527.0,2600.0,2503.6,2587.2,50864,ENDURANCE
2024-08-09 00:00:00+05:30,2599.0,2609.15,2561.5,2574.05,27592,ENDURANCE
2024-08-12 00:00:00+05:30,2592.0,2592.0,2529.05,2548.65,37398,ENDURANCE
2024-08-13 00:00:00+05:30,2555.05,2589.4,2513.95,2554.1,75535,ENDURANCE
2024-08-14 00:00:00+05:30,2560.0,2582.95,2472.5,2482.5,135605,ENDURANCE
