datetime,date,hour,timestamp,total_stocks,sma20_breadth,sma50_breadth,volume_breadth,volume_participation,market_regime
2025-09-01 09:15:00,2025-09-01,9,2025-09-01T09:15:00,176,0.0,0.0,0.0,0.0,Bearish
2025-09-01 10:15:00,2025-09-01,10,2025-09-01T10:15:00,176,42.05,42.05,12.5,0.08,Neutral
2025-09-01 11:15:00,2025-09-01,11,2025-09-01T11:15:00,176,42.05,42.05,17.05,0.12,Neutral
2025-09-01 12:15:00,2025-09-01,12,2025-09-01T12:15:00,176,57.39,57.39,21.02,0.14,Neutral
2025-09-01 13:15:00,2025-09-01,13,2025-09-01T13:15:00,176,68.75,68.75,23.3,0.18,Bullish
2025-09-01 14:15:00,2025-09-01,14,2025-09-01T14:15:00,176,68.18,68.18,55.11,0.67,Bullish
2025-09-01 15:15:00,2025-09-01,15,2025-09-01T15:15:00,176,73.3,73.3,19.32,0.15,Bullish
