datetime,date,hour,timestamp,total_stocks,sma20_breadth,sma50_breadth,volume_breadth,volume_participation,market_regime
2025-09-08 09:15:00,2025-09-08,9,2025-09-08T09:15:00,175,0.0,0.0,0.0,0.0,Bearish
2025-09-08 10:15:00,2025-09-08,10,2025-09-08T10:15:00,175,29.14,29.14,10.86,0.07,Bearish
2025-09-08 11:15:00,2025-09-08,11,2025-09-08T11:15:00,175,43.43,43.43,13.14,0.09,Neutral
2025-09-08 12:15:00,2025-09-08,12,2025-09-08T12:15:00,175,48.0,48.0,18.29,0.13,Neutral
2025-09-08 13:15:00,2025-09-08,13,2025-09-08T13:15:00,175,30.86,30.86,14.86,0.1,Weak
2025-09-08 14:15:00,2025-09-08,14,2025-09-08T14:15:00,175,20.57,20.57,55.43,0.64,Bearish
2025-09-08 15:15:00,2025-09-08,15,2025-09-08T15:15:00,175,29.71,29.71,13.14,0.09,Bearish
